Station ID,Climate ID,Name,Latitude (Decimal Degrees),Longitude (Decimal Degrees),Province
452,1060841,BELLA COOLA A,52.39,-126.6,BC
453,1060842,BELLA COOLA BC HYDRO,52.37,-126.82,BC
454,1060844,BELLA COOLA AIRPORT,52.39,-126.59,BC
455,1060845,BELLA COOLA A,52.39,-126.6,BC
456,1060848,BELLA COOLA A,52.39,-126.6,BC
457,1060901,BOAT BLUFF,52.64,-128.52,BC
458,1060902,BONILLA ISLAND,53.49,-130.64,BC
459,1060R0K,BONILLA ISLAND (AUT),53.49,-130.64,BC
460,1061210,BUTEDALE,53.15,-128.7,BC
461,1061458,CATHEDRAL POINT (AUT),52.19,-127.47,BC
462,1062251,CUMSHEWA ISLAND,53.03,-131.6,BC
463,1062295,DAWSONS LANDING,51.58,-127.58,BC
464,1062544,DRYAD POINT,52.19,-128.11,BC
465,1062593,EAST CRACROFT ISL,50.6,-126.32,BC
466,1062646,EGG ISLAND,51.25,-127.84,BC
467,1062745,ETHELDA BAY,53.05,-129.68,BC
468,1062790,FALLS RIVER,53.98,-129.73,BC
469,1062884,FIRVALE,52.45,-126.3,BC
470,1063086,GENESEE RIVER,51.67,-126.75,BC
471,1063298,GREEN ISLAND,54.57,-130.71,BC
472,1063303,GREY ISLET (AUT),54.58,-130.7,BC
473,1063339,HARTLEY BAY,53.42,-129.25,BC
474,1063461,HERBERT ISLAND (AUT),50.94,-127.63,BC
475,1063496,HOLLAND ROCK,54.17,-130.36,BC
476,1063690,IVORY ISLAND,52.27,-128.41,BC
477,1064020,KEMANO,53.56,-127.94,BC
478,1064138,KILDALA,53.83,-128.48,BC
479,1064227,KINGCOME INLET,50.95,-126.2,BC
480,1064288,KITIMAT,54.05,-128.68,BC
481,1064289,KITIMAT,54.0,-128.7,BC
482,1064290,KITIMAT MISSION,53.98,-128.65,BC
483,1064320,KITIMAT TOWNSITE,54.05,-128.63,BC
484,1064321,KITIMAT 2,54.01,-128.71,BC
485,1064322,KITIMAT 3,54.06,-128.64,BC
486,1064324,KITIMAT FOREST AVE,54.05,-128.63,BC
487,1064329,KITSAULT MINESITE,55.43,-129.47,BC
488,1064375,KNIGHT INLET,51.1,-125.58,BC
489,1064497,LAKELSE LAKE,54.4,-128.52,BC
490,1064591,LAWYER ISLAND,54.12,-130.35,BC
491,1064728,LUCY ISLAND LIGHTSTATION,54.3,-130.61,BC
492,1065010,MCINNES ISLAND,52.26,-128.72,BC
493,1065130,MILL BAY,55.0,-129.75,BC
494,1065170,MINSTREL ISLAND,50.62,-126.32,BC
495,1065275,NAAS HARBOUR,54.93,-129.93,BC
496,1065310,NAMU,51.87,-127.87,BC
497,1065670,OCEAN FALLS,52.35,-127.68,BC
498,1065945,PACIFIC,54.77,-128.27,BC
499,1066202,POINTER ISLAND,52.07,-127.95,BC
500,1066336,PORT SIMPSON,54.57,-130.43,BC
501,1066420,PREMIER,56.05,-130.02,BC
502,1066480,PRINCE RUPERT,54.28,-130.38,BC
503,1066481,PRINCE RUPERT A,54.29,-130.44,BC
504,1066482,PRINCE RUPERT,54.29,-130.44,BC
505,1066483,PRINCE RUPERT AWOS,54.29,-130.44,BC
506,1066484,PRINCE RUPERT FERN PASS,54.32,-130.27,BC
507,1066488,PRINCE RUPERT MONT CIRC,54.32,-130.29,BC
508,1066492,PRINCE RUPERT R PARK,54.3,-130.33,BC
509,1066493,PRINCE RUPERT SHAWATLANS,54.33,-130.25,BC
510,1066787,RIVERS INLET,51.67,-127.35,BC
511,1066788,RIVERS INLET GOOD HOPE,51.6,-127.5,BC
512,1066885,ROSSWOOD,54.78,-128.77,BC
513,1066900,ROY,50.5,-125.53,BC
514,1066JFQ,PHILLIPS ARM,50.55,-125.37,BC
515,1066K57,PORT EDWARD,54.2,-130.23,BC
516,1067005,SALVUS CAMP,54.3,-129.37,BC
517,1067225,SHAWL BAY,50.85,-126.57,BC
518,1067740,STEWART,55.95,-129.98,BC
519,1067741,STEWART A,55.93,-129.98,BC
520,1067742,STEWART A,55.94,-129.99,BC
521,1067745,STEWART BCHPA,55.95,-129.98,BC
522,1067748,STEWART A,55.93,-129.98,BC
523,1067776,STUIE TWEEDSMUIR LODGE,52.37,-126.07,BC
524,1067868,SURF INLET,52.47,-129.03,BC
525,1067880,SWANSON BAY,53.03,-128.5,BC
526,1067881,SWANSON BAY,50.62,-126.88,BC
527,1068100,TERRACE,54.52,-128.58,BC
528,1068130,TERRACE A,54.47,-128.58,BC
529,1068131,TERRACE PCC,54.5,-128.62,BC
530,1068133,TERRACE SKEENA BRIDGE CS,54.52,-128.57,BC
531,1068134,TERRACE A,54.47,-128.58,BC
532,1068159,THOMPSON SOUND,50.8,-126.0,BC
533,1068170,THURSTON BAY,50.42,-125.42,BC
534,1068201,TOBA INLET,50.52,-124.27,BC
535,1068250,TRIPLE ISLAND,54.29,-130.88,BC
536,1068677,WANNOCK RIVER,51.68,-127.25,BC
537,106C0C5,FORWARD HARBOUR,50.48,-125.7,BC
538,106CDL0,HELMCKEN ISLAND,50.4,-125.87,BC
539,106D289,KITIMAT HATCHERY,54.04,-128.68,BC
540,106H130,TERRACE GOSSAN CREEK,54.58,-128.43,BC
541,106NLPJ,NANAKWA SHOALS,53.83,-128.83,BC
542,106Q669,WADHAMS CDF,51.5,-127.5,BC
543,1070150,AIYANSH,55.23,-129.02,BC
544,1070154,AIYANSH 2SE,55.18,-129.05,BC
545,1070571,BABINE LAKE FISHERIES,55.07,-126.53,BC
546,1070572,BABINE LAKE HALIFAX BAY,55.05,-126.48,BC
547,1070573,BABINE LAKE PINKUT CREEK,54.45,-125.46,BC
548,1070873,BIG OLIVER CREEK,54.83,-128.3,BC
549,1071092,BRUCEJACK LAKE,56.47,-130.17,BC
550,1071785,COLLINS LAKE,54.12,-127.17,BC
551,1072075,CRANBERRY RIVER,55.5,-128.23,BC
552,1072692,EQUITY SILVER,54.2,-126.28,BC
553,1072902,FORT BABINE,55.32,-126.62,BC
554,1073040,FULTON LAKE,54.8,-126.3,BC
555,1073278,GRANISLE COPPER LTD,54.95,-126.17,BC
556,1073347,HAZELTON TEMLEHAN,55.2,-127.73,BC
557,1073349,HAZELTON 2,55.27,-127.63,BC
558,107335J,HAZELTON TRIPLE CREEK RANCH,55.27,-127.52,BC
559,1073612,HOUSTON,54.38,-126.72,BC
560,1073615,HOUSTON,54.4,-126.67,BC
561,1073616,HOUSTON GOOSLY LAKE,54.15,-126.37,BC
562,1073L4F,HAZELTON,55.27,-127.62,BC
563,1074276,KISPIOX,55.47,-127.77,BC
564,1074328,KITSAULT MILLSITE,55.42,-128.42,BC
565,1074330,KITSAULT MINESITE,55.5,-129.0,BC
566,1074331,KITSAULT TOWNSITE,55.45,-128.48,BC
567,1074336,KITWANGA,55.12,-128.05,BC
568,1074800,MACLURE LAKE,54.73,-127.07,BC
569,1075199,MORICE RIVER FDR,54.2,-126.9,BC
570,1075200,MORICE RIVER HOUSTON,54.32,-126.8,BC
571,1075202,MORICETOWN,55.05,-127.3,BC
572,1075252,MURDER CREEK 2,55.49,-127.83,BC
573,1075253,MURDER CREEK,55.52,-127.8,BC
574,1075384,NASS CAMP,55.24,-129.03,BC
575,1075385,NASS RIVER,55.42,-129.02,BC
576,1075520,NEW HAZELTON,55.23,-127.6,BC
577,1076638,QUICK,54.62,-126.9,BC
578,1076886,ROSSWOOD,54.85,-128.8,BC
579,1077498,SMITHERS A,54.83,-127.18,BC
580,1077499,SMITHERS,54.83,-127.18,BC
581,1077500,SMITHERS A,54.82,-127.18,BC
582,1077501,SMITHERS AIRPORT AUTO,54.82,-127.19,BC
583,1077505,SMITHERS CDA,54.73,-127.1,BC
584,1077508,SMITHERS 4E,54.78,-127.08,BC
585,1078070,TELKWA,54.65,-126.83,BC
586,1078072,TELKWA COAL MINE RD,54.65,-127.12,BC
587,1078074,TELKWA MACLURE LAKE,54.73,-127.02,BC
588,1078080,TELKWA ROUND LAKE,54.67,-126.92,BC
589,1078086,TELKWA WOODMERE RD,54.68,-126.98,BC
590,1078209,TOPLEY LANDING,54.82,-126.16,BC
591,1078L3D,UNUK RIVER ESKAY CREEK,56.65,-130.45,BC
592,107ADFE,CEDARVALE,55.02,-128.32,BC
593,107G879,SUSKWA VALLEY,55.29,-127.17,BC
594,107GHG9,SUSTUT MOUNTAIN,56.62,-126.68,BC
595,107P505,SMITHERS KATHLYN LAKE,54.82,-127.22,BC
596,1080283,ALEXIS CREEK,52.1,-123.62,BC
597,1080284,ALEXIS CREEK,52.08,-123.28,BC
598,1080285,ALEXIS CREEK,52.13,-123.33,BC
599,1080289,ALEXIS CREEK TAUTRI CRK,52.55,-123.18,BC
600,1080562,ATNARKO PARKS CAMP,52.42,-125.92,BC
601,1080870,BIG CREEK,51.67,-123.07,BC
602,10808G0,BIG CREEK (AUT),51.26,-123.09,BC
603,1080930,BRALORNE,50.78,-122.82,BC
604,1080QQ0,BLACKDOME MOUNTAIN,51.32,-122.5,BC
605,1081469,CHARLIE CREEK RANCH,51.75,-124.47,BC
606,1081515,CHILKO LAKE,51.62,-124.15,BC
607,1081788,COLLEYMOUNT,54.02,-126.13,BC
608,1081D6R,CHARLOTTE LAKE,52.15,-125.28,BC
609,1082654,ELKINS CREEK RANCH,51.5,-123.78,BC
610,1082748,EUCHINIKO TITETOWN,53.33,-123.82,BC
611,1083157,GILLIES CROSSING,53.23,-123.6,BC
612,1083285,GRASSY PLAINS,53.92,-125.92,BC
613,1083344,HAVEN LAKE,53.28,-127.02,BC
614,1084050,KEMANO KILDALA PASS,53.72,-128.1,BC
615,1084349,KLEENA KLEENE,52.05,-124.9,BC
616,1084350,KLEENA KLEENE,51.98,-124.93,BC
617,1084351,KLEENA KLEENE 2,51.98,-124.99,BC
618,1084490,LAJOIE DAM,50.83,-122.87,BC
619,1084731,LUNCH LAKE,51.82,-124.47,BC
620,1085064,MEAGER CREEK,50.63,-123.4,BC
621,1085208,MOSLEY CREEK SAND CREEK,51.6,-125.0,BC
622,1085279,NADINA RIVER,54.17,-126.67,BC
623,1085280,NADINA RIVER,53.98,-126.38,BC
624,1085281,NADINA RIVER,53.9,-126.95,BC
625,1085373,NANIKA RIVER HATCHERY,54.1,-127.45,BC
626,1085414,NAZKO,52.92,-123.62,BC
627,1085415,NECHAKO RIVER (AUT),53.68,-124.83,BC
628,1085450,NEMAIA VALLEY CHILKO LK,51.42,-124.07,BC
629,1085597,NIMPO LAKE,52.35,-125.13,BC
630,1085598,NIMPO LAKE 2,52.33,-125.15,BC
631,1085615,NORA LEE NORTH,53.98,-126.43,BC
632,1085835,OOTSA L SKINS L SPILLWAY,53.77,-126.0,BC
633,1085836,OOTSA LAKESKINS LAKE CLIMATE,53.77,-126.0,BC
634,1086081,PEMBERTON AIRPORT (WIND),50.3,-122.74,BC
635,1086082,PEMBERTON AIRPORT CS,50.31,-122.73,BC
636,1086083,PEMBERTON BCFS,50.32,-122.82,BC
637,1086085,PEMBERTON AIRPORT CWS,50.3,-122.74,BC
638,1086090,PEMBERTON MEADOWS,50.45,-122.93,BC
639,1086093,PEMBERTON MEADOWS 4NW,50.47,-122.93,BC
640,1086098,PEMBERTON WOLVERINE CR,50.5,-122.98,BC
641,1086550,PUNTCHESAKUT LAKE,52.99,-122.96,BC
642,1086555,PUNTZI MOUNTAIN,52.17,-124.2,BC
643,1086556,PUNTZI MOUNTAIN,52.12,-124.08,BC
644,1086558,PUNTZI MOUNTAIN (AUT),52.11,-124.14,BC
645,1086633,QUESNEL BAR HL RANCH,52.83,-123.08,BC
646,1086695,REDSTONE STUART RANCH,52.15,-123.7,BC
647,1087600,SOUTHBANK,54.03,-125.77,BC
648,1087950,TAHTSA LAKE WEST,53.62,-127.7,BC
649,1087974,TAKYSIE LAKE,53.87,-125.87,BC
650,1087998,TASEKO RIVER VICK CREEK,51.6,-123.68,BC
651,1088007,TATELKUZ LAKE,53.3,-124.73,BC
652,1088009,TATLA LAKE BCFS,51.9,-124.6,BC
653,1088010,TATLAYOKO LAKE,51.67,-124.41,BC
654,1088015,TATLAYOKO LAKE RCS,51.67,-124.4,BC
655,1088293,TSUNIAH LAKE LODGE,51.53,-124.17,BC
656,1088326,TYAUGHTON LAKE RESORT,50.93,-122.78,BC
657,1088970,WISTARIA,53.83,-126.21,BC
658,108CFAF,HOUSTON MCBRIDE LAKE,54.07,-127.37,BC
659,1090300,ALEZA LAKE,54.12,-122.07,BC
660,1090335,ALKALI LAKE,51.78,-122.28,BC
661,1090586,BALDY HUGHES,53.62,-122.95,BC
662,1090660,BARKERVILLE,53.07,-121.51,BC
663,1090904,BOSS MOUNTAIN,52.1,-120.88,BC
664,1090989,BRIDGE RIVER,50.85,-122.43,BC
665,1090990,BRIDGE RIVER,50.73,-122.22,BC
666,1090R0R,BOWRON LAKE,53.28,-121.45,BC
667,1091169,BURNS LAKE,54.23,-125.77,BC
668,1091170,BURNS LAKE DECKER LAKE,54.25,-125.8,BC
669,1091174,BURNS LAKE DECKER LAKE,54.38,-125.96,BC
670,1091175,BURNS LAKE 10 SOUTH,54.15,-125.73,BC
671,1091235,CAMILLE LAKE,52.42,-121.97,BC
672,1091305,CANIM LAKE,51.9,-120.78,BC
673,1091512,CHIEF LAKE,54.1,-123.07,BC
674,1092120,CRESCENT SPUR,53.6,-120.7,BC
675,1092489,DOG CREEK,51.58,-122.25,BC
676,1092490,DOG CREEK A,51.63,-122.25,BC
677,1092519,DOME CREEK,53.75,-121.17,BC
678,1092520,DOME CREEK,53.73,-120.98,BC
679,1092578,DUNSTER,53.13,-119.85,BC
680,1092579,DUNSTER 2,53.17,-119.83,BC
681,1092676,ENDAKO MINE,54.03,-125.1,BC
682,1092678,ENDAKO SAVORY,54.1,-125.17,BC
683,1092685,ENGEN,54.03,-124.22,BC
684,1092904,FORT FRASER,54.1,-124.55,BC
685,1092905,FORT FRASER 13S,53.88,-124.58,BC
686,1092970,FORT ST JAMES,54.46,-124.29,BC
687,1092972,FORT ST JAMES A,54.42,-124.25,BC
688,1092975,FORT ST JAMES AUTO,54.46,-124.29,BC
689,1092977,FORT ST JAMES GOLF CLUB,54.46,-124.29,BC
690,1093052,GANG RANCH,51.55,-122.33,BC
691,1093165,GISCOME,54.12,-122.27,BC
692,1093474,HIXON,53.53,-122.7,BC
693,1093475,HIXON BCFS,53.42,-122.58,BC
694,1093598,HORSEFLY,52.33,-121.42,BC
695,1093599,HORSEFLY BCFS,52.33,-121.42,BC
696,1093600,HORSEFLY LAKE GRUHS LAKE,52.36,-121.36,BC
697,1093680,ISLE PIERRE,53.97,-123.23,BC
698,1093730,JESMOND,51.27,-121.97,BC
699,1093777,KALDER LAKE,54.97,-124.25,BC
700,1093920,KEITHLEY CREEK,52.75,-121.4,BC
701,1094125,KERSLEY,52.82,-122.37,BC
702,1094127,KERSLEY 2,52.81,-122.41,BC
703,1094455,LAC LA HACHE,51.82,-121.47,BC
704,1094456,LAC LA HACHE DINGWALL CREEK,51.88,-121.73,BC
705,1094457,LAC LA HACHE 11SW,51.72,-121.55,BC
706,1094602,LEO CREEK,55.08,-125.58,BC
707,1094616,LIKELY,52.6,-121.53,BC
708,1094719,LORSTA WILLIAMS LAKE,51.97,-122.35,BC
709,1094785,MACKAY RIVER,52.38,-120.72,BC
710,1094897,MAPES,53.88,-123.88,BC
711,1094948,MCBRIDE ELDER CREEK,53.42,-120.35,BC
712,1094950,MCBRIDE 4SE,53.27,-120.15,BC
713,1094955,MCBRIDE NORTH,53.37,-120.25,BC
714,1094962,MCBRIDE S & W RANCH,53.27,-120.13,BC
715,1095000,MCGREGOR,54.08,-121.83,BC
716,1095015,MCLEESE LAKE FRASERVIEW,52.38,-122.37,BC
717,1095018,MCLEESE LAKE GRANITE MT,52.53,-122.29,BC
718,1095195,MOFFAT CREEK,52.23,-121.48,BC
719,10952B9,MOUNT ROBSON RANCH,53.02,-119.23,BC
720,1095410,NAVER CREEK,53.28,-122.48,BC
721,1095412,NAVER CREEK AHBAU,53.25,-122.33,BC
722,1095617,NORCO COAL,53.82,-121.92,BC
723,1095676,OCHILTREE MIOCENE,52.26,-121.72,BC
724,1095740,OLD SUMMIT RD NORTH,54.12,-122.65,BC
725,1095790,100 MILE HOUSE,51.65,-121.27,BC
726,1095796,108 MILE HOUSE,51.75,-121.33,BC
727,1095820,150 MILE HOUSE,52.12,-121.93,BC
728,1095821,150 MILE HOUSE 7N,52.22,-122.0,BC
729,1096435,PRINCE GEORGE,53.92,-122.73,BC
730,1096436,PRINCE GEORGE,53.83,-122.8,BC
731,1096439,PRINCE GEORGE,53.88,-122.68,BC
732,1096450,PRINCE GEORGE A,53.89,-122.68,BC
733,1096453,PRINCE GEORGE AIRPORT AUTO,53.89,-122.67,BC
734,1096454,PRINCE GEORGE MASSEY AUTO,53.9,-122.79,BC
735,1096455,PRINCE GEORGE WEST LAKE,53.78,-122.85,BC
736,1096458,PRINCE GEORGE 15NW,54.05,-122.74,BC
737,1096460,PR GEORGE FOREMAN FLAT,53.93,-122.68,BC
738,1096465,PRINCE GEORGE MIWORTH,53.97,-122.93,BC
739,1096468,PRINCE GEORGE STP,53.88,-122.77,BC
740,1096470,PRINCE GEORGE WESTWOOD,53.9,-122.78,BC
741,1096600,QUESNEL,52.98,-122.48,BC
742,1096601,QUESNEL AUT,53.03,-122.52,BC
743,1096625,QUESNEL AWOS,53.03,-122.51,BC
744,1096629,QUESNEL,53.03,-122.51,BC
745,1096630,QUESNEL A,53.03,-122.51,BC
746,1096631,QUESNEL AIRPORT AUTO,53.03,-122.51,BC
747,1096635,QUESNEL MOOSE HEIGHTS,53.07,-122.5,BC
748,1096636,QUESNEL NAZKO ROAD,53.02,-122.67,BC
749,1096660,RED PASS JUNCTION,53.0,-119.0,BC
750,1096665,RED PASS MT ROBSON PARK,52.98,-119.0,BC
751,1096691,REDSTONE,52.1,-123.65,BC
752,1096775,RISKE CREEK FTP,52.02,-122.52,BC
753,1096952,SALMON VAL ERICKSON RD,54.13,-122.65,BC
754,1097370,SINCLAIR MILLS,54.02,-121.67,BC
755,1097550,SODA CREEK,52.33,-122.28,BC
756,1097646,SPOKIN LAKE 4E,52.18,-121.69,BC
757,1097750,STEWART CREEK,53.2,-121.6,BC
758,1097888,TACHIE 1SE,54.63,-124.7,BC
759,1097970,TAKLA LANDING,55.47,-125.97,BC
760,1098138,TETE JAUNE,52.92,-119.38,BC
761,1098318,TWAN CREEK,52.47,-122.62,BC
762,1098328,TYEE LAKE,52.38,-122.08,BC
763,1098335,UPPER FRASER,54.12,-121.95,BC
764,1098490,VANDERHOOF,54.05,-124.0,BC
765,1098492,VANDERHOOF 2NE,54.03,-124.0,BC
766,10984R0,VANDERHOOF,54.05,-124.13,BC
767,1098939,WILLIAMS LAKE,52.13,-122.17,BC
768,1098940,WILLIAMS LAKE A,52.18,-122.05,BC
769,1098941,WILLIAMS LAKE A,52.18,-122.05,BC
770,1098942,WILLIAMS LAKE ESLER,52.1,-122.18,BC
771,1098943,WILLIAMS LAKE GLENDALE,52.15,-122.17,BC
772,1098946,WILLIAMS LAKE RIVER,52.13,-122.15,BC
773,1098954,WILLOW RIVER,54.06,-122.47,BC
774,1098955,WILLOW RIVER,53.73,-122.32,BC
775,1098977,WOODPECKER,53.52,-122.65,BC
776,1098D90,VANDERHOOF,54.03,-124.02,BC
777,1098DR0,VANDERHOOF BRAESIDE RD,54.08,-124.27,BC
778,109A4NG,CASTLE ROCK 6 NORTH,52.54,-122.49,BC
779,109AMEP,CATFISH CREEK,53.63,-120.8,BC
780,109C0L6,FRASER LAKE NORTH SHORE,54.12,-124.75,BC
781,109C0LF,FRASER LAKE NORTH SHORE,54.08,-124.85,BC
782,109CN9G,HORSEFLY RIVER (AUT),52.0,-121.0,BC
783,109E7R6,108 MILE HOUSE ABEL LAKE,51.62,-121.26,BC
784,109G775,STRATHNAVER,53.37,-122.58,BC
785,109H9M2,WILLIAMS LAKE ESLER 2,52.1,-122.18,BC
786,109Q9MK,WILLIAMS LAKE FROST CREEK,52.03,-122.13,BC
787,109QJ3G,TETE JAUNE,53.0,-119.54,BC
788,109QR57,WINEGLASS RANCH,51.85,-122.65,BC
789,1100001,CALLAGHAN VALLEY (SKI JUMP TOP),50.14,-123.11,BC
790,1100004,CYPRESS BOWL FREESTYLE,49.39,-123.21,BC
791,1100015,ABBOTSFORD,49.02,-122.33,BC
792,1100030,ABBOTSFORD A,49.03,-122.36,BC
793,1100031,ABBOTSFORD A,49.03,-122.36,BC
794,1100032,ABBOTSFORD A,49.03,-122.36,BC
795,1100035,ABBOTSFORD EAST,49.03,-122.25,BC
796,1100037,ABBOTSFORD KING ROAD,49.03,-122.3,BC
797,1100040,ABBOTSFORD UPPER SUMAS,49.05,-122.27,BC
798,1100119,AGASSIZ RCS,49.24,-121.76,BC
799,1100120,AGASSIZ CDA,49.24,-121.76,BC
800,1100130,AGASSIZ MOUNTAIN INSTITUTE,49.27,-121.83,BC
801,1100240,ALDERGROVE,49.12,-122.48,BC
802,1100241,ALDERGROVE 2,49.03,-122.48,BC
803,1100245,ALDERGROVE 48 AVENUE,49.08,-122.52,BC
804,1100360,ALOUETTE LAKE,49.28,-122.48,BC
805,1100370,ALOUETTE POWER HOUSE,49.37,-122.32,BC
806,1100440,ANNACIS ISLAND,49.18,-122.93,BC
807,1100875,WHISTLER - NESTERS,50.13,-122.95,BC
808,1100879,BLACKCOMB MOUNTAIN 1860,50.1,-122.92,BC
809,1100881,BLACKCOMB BASE SLIDING CENTER,50.1,-122.94,BC
810,1100882,BLACKCOMB BASE SLIDING CENTRE BOTTOM,50.11,-122.94,BC
811,1100883,WHISTLER MOUNTAIN TIMING FLATS,50.09,-122.98,BC
812,1100KM0,ALDERGROVE CENTRE,49.05,-122.47,BC
813,1100Q7Q,BLACKCOMB MOUNTAIN 1540,50.1,-122.92,BC
814,1101138,BUNTZEN BAY,49.38,-122.86,BC
815,1101140,BUNTZEN LAKE,49.38,-122.87,BC
816,1101142,BURNABY BC INST TECHNOL,49.25,-123.0,BC
817,1101144,BURNABY BRANTFORD,49.23,-122.97,BC
818,1101146,BURNABY CAPITOL HILL,49.29,-122.99,BC
819,1101147,BURNABY CURTIS,49.28,-122.97,BC
820,1101150,BURNABY EAST,49.23,-122.93,BC
821,1101151,BURNABY EDMONDS,49.22,-122.95,BC
822,1101153,BURNABY LAKE,49.27,-122.95,BC
823,1101154,BURNABY LAKE WEST,49.27,-122.98,BC
824,1101155,BURNABY MTN TERMINAL,49.27,-122.93,BC
825,1101158,BURNABY SIMON FRASER U,49.28,-122.92,BC
826,1101160,BURNABY SUNCREST,49.22,-123.02,BC
827,1101166,BURNABY VANCOUVER HTS,49.3,-123.02,BC
828,11011MF,BURNABY CARIBOO DAM,49.25,-122.92,BC
829,11011N0,BURNABY EAST,49.22,-122.75,BC
830,1101200,BURQUITLAM VANCOUVER GOLF COURSE,49.25,-122.88,BC
831,1101300,CALLAGHAN VALLEY,50.14,-123.11,BC
832,1101310,CALLAGHAN VALLEY(BIATHALON),50.15,-123.12,BC
833,1101313,CALLAGHAN VALLEY BIATHLON HIGH LEVEL,50.01,-123.12,BC
834,1101316,CALLAGHAN VALLEY CROSS COUNTRY HIGH LEVEL,50.14,-123.11,BC
835,1101318,CALLAGHAN VALLEY LOW LEVEL,50.14,-123.12,BC
836,1101320,CALLAGHAN VALLEY(SKI JUMP BOTTOM),50.14,-123.11,BC
837,1101530,CHILLIWACK,49.17,-121.92,BC
838,1101540,CHILLIWACK CITY,49.18,-121.95,BC
839,1101545,CHILLIWACK GIBSON ROAD,49.17,-121.87,BC
840,1101561,CHILLIWACK MARBLEHILL CK,49.13,-121.83,BC
841,1101564,CHILLIWACK R CENTRE CRK,49.1,-121.55,BC
842,1101565,CHILLIWACK R FOLEY CREEK,49.1,-121.63,BC
843,1101567,CHILLIWACK R TAMAHI CRK,49.07,-121.83,BC
844,1101577,CHILLIWACK WESTVIEW,49.17,-121.97,BC
845,1101580,CHILLIWACK YALE RD EAST,49.18,-121.9,BC
846,1101680,CLOVERDALE,49.1,-122.73,BC
847,1101707,CLOVERDALE CENTRE,49.1,-122.73,BC
848,1101708,CLOVERDALE EAST,49.11,-122.7,BC
849,1101709,CLOVERVALLEY FRYS CORNER,49.13,-122.73,BC
850,1101888,COQUITLAM,49.27,-122.85,BC
851,1101889,COQUITLAM COMO LAKE AVE,49.27,-122.87,BC
852,110188H,COQUITLAM LAFARGE,49.28,-122.77,BC
853,1101890,COQUITLAM LAKE,49.37,-122.8,BC
854,1101891,COQUITLAM MUNDY PARK,49.25,-122.83,BC
855,1101N65,CHILLIWACK R HATCHERY,49.08,-121.7,BC
856,1101Q9A,COQUITLAM MUNDY PARK 2,49.26,-122.84,BC
857,1101QRJ,COQUITLAM MUNDY PARK 3,49.25,-122.84,BC
858,1102220,CULTUS LAKE,49.08,-121.98,BC
859,1102221,CULTUS LAKE,49.08,-121.98,BC
860,1102222,CULTUS LAKE LINDELL,49.03,-122.02,BC
861,1102252,CYPRESS BOWL 1425,49.41,-123.2,BC
862,1102253,CYPRESS BOWL,49.4,-123.2,BC
863,1102254,CYPRESS BOWL UPPER,49.4,-123.19,BC
864,1102255,CYPRESS BOWL NORTH,49.4,-123.21,BC
865,1102256,CYPRESS BOWL SOUTH,49.38,-123.19,BC
866,1102257,CYPRESS BOWL GRANDSTAND,49.4,-123.21,BC
867,1102410,DELTA ANNIEVILLE,49.15,-122.92,BC
868,1102412,DELTA BEACH GROVE,49.03,-123.07,BC
869,1102415,DELTA BURNS BOG,49.13,-123.0,BC
870,1102416,DELTA LADNER EAST,49.08,-123.07,BC
871,1102417,DELTA LADNER SOUTH,49.07,-123.08,BC
872,1102419,DELTA OLIVER SLOUGH,49.08,-122.92,BC
873,1102420,DELTA PEBBLE HILL,49.0,-123.08,BC
874,1102422,DELTA SUNSHINE HILLS,49.12,-122.92,BC
875,1102424,DELTA TSAWWASSEN,49.02,-123.1,BC
876,1102425,DELTA TSAWWASSEN BEACH,49.01,-123.09,BC
877,1102465,DEROCHE,49.18,-122.07,BC
878,1102650,ELBOW LAKE,49.28,-121.97,BC
879,1102725,ESSONDALE,49.25,-122.82,BC
880,1102910,FORT LANGLEY,49.2,-122.62,BC
881,1102912,FORT LANGLEY TELEGRAPH TRAIL,49.14,-122.55,BC
882,1102F3H,EDENBANK SARDIS,49.13,-121.97,BC
883,1103322,HANEY,49.22,-122.6,BC
884,1103324,HANEY CORRL INSTN,49.25,-122.52,BC
885,1103326,HANEY EAST,49.2,-122.56,BC
886,1103327,HANEY 532,49.25,-122.62,BC
887,1103329,HANEY PINE RIDGE CAMP,49.27,-122.52,BC
888,1103332,HANEY UBC RF ADMIN,49.26,-122.57,BC
889,1103333,HANEY UBC RF LOON LAKE,49.3,-122.58,BC
890,1103334,HANEY UBC RF SPUR 17,49.3,-122.55,BC
891,1103342,HATZIC LAKE,49.17,-122.25,BC
892,1103440,HEMLOCK,49.38,-121.93,BC
893,1103510,HOLLYBURN RIDGE,49.38,-123.18,BC
894,110361F,HOWE SOUND STRACHAN CRK,49.42,-123.23,BC
895,1103635,HUNTINGDON METER STATION,49.0,-122.22,BC
896,1103636,HUNTINGDON VYE ROAD,49.03,-122.2,BC
897,1103647,INDIAN ARM CENTRAL,49.38,-122.88,BC
898,1103648,INDIAN ARM WOODLANDS,49.33,-122.92,BC
899,1103660,IOCO REFINERY,49.3,-122.88,BC
900,1104080,KENSINGTON PRAIRIE,49.07,-122.78,BC
901,1104468,LADNER,49.08,-123.07,BC
902,1104470,LADNER,49.08,-123.02,BC
903,1104473,LADNER BCHPA,49.08,-123.05,BC
904,1104477,LADNER MONITOR STN,49.07,-123.12,BC
905,1104484,LADNER PORT GUICHON,49.08,-123.1,BC
