StationID,StationName,Latitude (Decimal Degrees),Longitude (Decimal Degrees),StationProvinceShort
529,TERRACE PCC,54.5,-128.62,BC
530,TERRACE SKEENA BRIDGE CS,54.52,-128.57,BC
531,TERRACE A,54.47,-128.58,BC
532,THOMPSON SOUND,50.8,-126.0,BC
533,THURSTON BAY,50.42,-125.42,BC
534,TOBA INLET,50.52,-124.27,BC
535,TRIPLE ISLAND,54.29,-130.88,BC
536,WANNOCK RIVER,51.68,-127.25,BC
537,FORWARD HARBOUR,50.48,-125.7,BC
538,HELMCKEN ISLAND,50.4,-125.87,BC
539,KITIMAT HATCHERY,54.04,-128.68,BC
540,TERRACE GOSSAN CREEK,54.58,-128.43,BC
541,NANAKWA SHOALS,53.83,-128.83,BC
542,WADHAMS CDF,51.5,-127.5,BC
543,AIYANSH,55.23,-129.02,BC
544,AIYANSH 2SE,55.18,-129.05,BC
545,BABINE LAKE FISHERIES,55.07,-126.53,BC
546,BABINE LAKE HALIFAX BAY,55.05,-126.48,BC
547,BABINE LAKE PINKUT CREEK,54.45,-125.46,BC
548,BIG OLIVER CREEK,54.83,-128.3,BC
549,BRUCEJACK LAKE,56.47,-130.17,BC
550,COLLINS LAKE,54.12,-127.17,BC
551,CRANBERRY RIVER,55.5,-128.23,BC
552,EQUITY SILVER,54.2,-126.28,BC
553,FORT BABINE,55.32,-126.62,BC
554,FULTON LAKE,54.8,-126.3,BC
555,GRANISLE COPPER LTD,54.95,-126.17,BC
556,HAZELTON TEMLEHAN,55.2,-127.73,BC
557,HAZELTON 2,55.27,-127.63,BC
558,HAZELTON TRIPLE CREEK RANCH,55.27,-127.52,BC
559,HOUSTON,54.38,-126.72,BC
560,HOUSTON,54.4,-126.67,BC
561,HOUSTON GOOSLY LAKE,54.15,-126.37,BC
562,HAZELTON,55.27,-127.62,BC
563,KISPIOX,55.47,-127.77,BC
564,KITSAULT MILLSITE,55.42,-128.42,BC
565,KITSAULT MINESITE,55.5,-129.0,BC
566,KITSAULT TOWNSITE,55.45,-128.48,BC
567,KITWANGA,55.12,-128.05,BC
568,MACLURE LAKE,54.73,-127.07,BC
569,MORICE RIVER FDR,54.2,-126.9,BC
570,MORICE RIVER HOUSTON,54.32,-126.8,BC
571,MORICETOWN,55.05,-127.3,BC
572,MURDER CREEK 2,55.49,-127.83,BC
573,MURDER CREEK,55.52,-127.8,BC
574,NASS CAMP,55.24,-129.03,BC
575,NASS RIVER,55.42,-129.02,BC
576,NEW HAZELTON,55.23,-127.6,BC
577,QUICK,54.62,-126.9,BC
578,ROSSWOOD,54.85,-128.8,BC
579,SMITHERS A,54.83,-127.18,BC
580,SMITHERS,54.83,-127.18,BC
581,SMITHERS A,54.82,-127.18,BC
582,SMITHERS AIRPORT AUTO,54.82,-127.19,BC
583,SMITHERS CDA,54.73,-127.1,BC
584,SMITHERS 4E,54.78,-127.08,BC
585,TELKWA,54.65,-126.83,BC
586,TELKWA COAL MINE RD,54.65,-127.12,BC
587,TELKWA MACLURE LAKE,54.73,-127.02,BC
588,TELKWA ROUND LAKE,54.67,-126.92,BC
589,TELKWA WOODMERE RD,54.68,-126.98,BC
590,TOPLEY LANDING,54.82,-126.16,BC
591,UNUK RIVER ESKAY CREEK,56.65,-130.45,BC
592,CEDARVALE,55.02,-128.32,BC
593,SUSKWA VALLEY,55.29,-127.17,BC
594,SUSTUT MOUNTAIN,56.62,-126.68,BC
595,SMITHERS KATHLYN LAKE,54.82,-127.22,BC
596,ALEXIS CREEK,52.1,-123.62,BC
597,ALEXIS CREEK,52.08,-123.28,BC
598,ALEXIS CREEK,52.13,-123.33,BC
599,ALEXIS CREEK TAUTRI CRK,52.55,-123.18,BC
600,ATNARKO PARKS CAMP,52.42,-125.92,BC
601,BIG CREEK,51.67,-123.07,BC
602,BIG CREEK (AUT),51.26,-123.09,BC
603,BRALORNE,50.78,-122.82,BC
604,BLACKDOME MOUNTAIN,51.32,-122.5,BC
605,CHARLIE CREEK RANCH,51.75,-124.47,BC
606,CHILKO LAKE,51.62,-124.15,BC
607,COLLEYMOUNT,54.02,-126.13,BC
608,CHARLOTTE LAKE,52.15,-125.28,BC
609,ELKINS CREEK RANCH,51.5,-123.78,BC
610,EUCHINIKO TITETOWN,53.33,-123.82,BC
611,GILLIES CROSSING,53.23,-123.6,BC
612,GRASSY PLAINS,53.92,-125.92,BC
613,HAVEN LAKE,53.28,-127.02,BC
614,KEMANO KILDALA PASS,53.72,-128.1,BC
615,KLEENA KLEENE,52.05,-124.9,BC
616,KLEENA KLEENE,51.98,-124.93,BC
617,KLEENA KLEENE 2,51.98,-124.99,BC
618,LAJOIE DAM,50.83,-122.87,BC
619,LUNCH LAKE,51.82,-124.47,BC
620,MEAGER CREEK,50.63,-123.4,BC
621,MOSLEY CREEK SAND CREEK,51.6,-125.0,BC
622,NADINA RIVER,54.17,-126.67,BC
623,NADINA RIVER,53.98,-126.38,BC
624,NADINA RIVER,53.9,-126.95,BC
625,NANIKA RIVER HATCHERY,54.1,-127.45,BC
626,NAZKO,52.92,-123.62,BC
627,NECHAKO RIVER (AUT),53.68,-124.83,BC
628,NEMAIA VALLEY CHILKO LK,51.42,-124.07,BC
629,NIMPO LAKE,52.35,-125.13,BC
630,NIMPO LAKE 2,52.33,-125.15,BC
631,NORA LEE NORTH,53.98,-126.43,BC
632,OOTSA L SKINS L SPILLWAY,53.77,-126.0,BC
633,OOTSA LAKESKINS LAKE CLIMATE,53.77,-126.0,BC
634,PEMBERTON AIRPORT (WIND),50.3,-122.74,BC
635,PEMBERTON AIRPORT CS,50.31,-122.73,BC
636,PEMBERTON BCFS,50.32,-122.82,BC
637,PEMBERTON AIRPORT CWS,50.3,-122.74,BC
638,PEMBERTON MEADOWS,50.45,-122.93,BC
639,PEMBERTON MEADOWS 4NW,50.47,-122.93,BC
640,PEMBERTON WOLVERINE CR,50.5,-122.98,BC
641,PUNTCHESAKUT LAKE,52.99,-122.96,BC
642,PUNTZI MOUNTAIN,52.17,-124.2,BC
643,PUNTZI MOUNTAIN,52.12,-124.08,BC
644,PUNTZI MOUNTAIN (AUT),52.11,-124.14,BC
645,QUESNEL BAR HL RANCH,52.83,-123.08,BC
646,REDSTONE STUART RANCH,52.15,-123.7,BC
647,SOUTHBANK,54.03,-125.77,BC
648,TAHTSA LAKE WEST,53.62,-127.7,BC
649,TAKYSIE LAKE,53.87,-125.87,BC
650,TASEKO RIVER VICK CREEK,51.6,-123.68,BC
651,TATELKUZ LAKE,53.3,-124.73,BC
652,TATLA LAKE BCFS,51.9,-124.6,BC
653,TATLAYOKO LAKE,51.67,-124.41,BC
654,TATLAYOKO LAKE RCS,51.67,-124.4,BC
655,TSUNIAH LAKE LODGE,51.53,-124.17,BC
656,TYAUGHTON LAKE RESORT,50.93,-122.78,BC
657,WISTARIA,53.83,-126.21,BC
658,HOUSTON MCBRIDE LAKE,54.07,-127.37,BC
659,ALEZA LAKE,54.12,-122.07,BC
660,ALKALI LAKE,51.78,-122.28,BC
661,BALDY HUGHES,53.62,-122.95,BC
662,BARKERVILLE,53.07,-121.51,BC
663,BOSS MOUNTAIN,52.1,-120.88,BC
664,BRIDGE RIVER,50.85,-122.43,BC
665,BRIDGE RIVER,50.73,-122.22,BC
666,BOWRON LAKE,53.28,-121.45,BC
667,BURNS LAKE,54.23,-125.77,BC
668,BURNS LAKE DECKER LAKE,54.25,-125.8,BC
669,BURNS LAKE DECKER LAKE,54.38,-125.96,BC
670,BURNS LAKE 10 SOUTH,54.15,-125.73,BC
671,CAMILLE LAKE,52.42,-121.97,BC
672,CANIM LAKE,51.9,-120.78,BC
673,CHIEF LAKE,54.1,-123.07,BC
674,CRESCENT SPUR,53.6,-120.7,BC
675,DOG CREEK,51.58,-122.25,BC
676,DOG CREEK A,51.63,-122.25,BC
677,DOME CREEK,53.75,-121.17,BC
678,DOME CREEK,53.73,-120.98,BC
679,DUNSTER,53.13,-119.85,BC
680,DUNSTER 2,53.17,-119.83,BC
681,ENDAKO MINE,54.03,-125.1,BC
682,ENDAKO SAVORY,54.1,-125.17,BC
683,ENGEN,54.03,-124.22,BC
684,FORT FRASER,54.1,-124.55,BC
685,FORT FRASER 13S,53.88,-124.58,BC
686,FORT ST JAMES,54.46,-124.29,BC
687,FORT ST JAMES A,54.42,-124.25,BC
688,FORT ST JAMES AUTO,54.46,-124.29,BC
689,FORT ST JAMES GOLF CLUB,54.46,-124.29,BC
690,GANG RANCH,51.55,-122.33,BC
691,GISCOME,54.12,-122.27,BC
692,HIXON,53.53,-122.7,BC
693,HIXON BCFS,53.42,-122.58,BC
694,HORSEFLY,52.33,-121.42,BC
695,HORSEFLY BCFS,52.33,-121.42,BC
696,HORSEFLY LAKE GRUHS LAKE,52.36,-121.36,BC
697,ISLE PIERRE,53.97,-123.23,BC
698,JESMOND,51.27,-121.97,BC
699,KALDER LAKE,54.97,-124.25,BC
700,KEITHLEY CREEK,52.75,-121.4,BC
701,KERSLEY,52.82,-122.37,BC
702,KERSLEY 2,52.81,-122.41,BC
703,LAC LA HACHE,51.82,-121.47,BC
704,LAC LA HACHE DINGWALL CREEK,51.88,-121.73,BC
705,LAC LA HACHE 11SW,51.72,-121.55,BC
706,LEO CREEK,55.08,-125.58,BC
707,LIKELY,52.6,-121.53,BC
708,LORSTA WILLIAMS LAKE,51.97,-122.35,BC
709,MACKAY RIVER,52.38,-120.72,BC
710,MAPES,53.88,-123.88,BC
711,MCBRIDE ELDER CREEK,53.42,-120.35,BC
712,MCBRIDE 4SE,53.27,-120.15,BC
713,MCBRIDE NORTH,53.37,-120.25,BC
714,MCBRIDE S & W RANCH,53.27,-120.13,BC
715,MCGREGOR,54.08,-121.83,BC
716,MCLEESE LAKE FRASERVIEW,52.38,-122.37,BC
717,MCLEESE LAKE GRANITE MT,52.53,-122.29,BC
718,MOFFAT CREEK,52.23,-121.48,BC
719,MOUNT ROBSON RANCH,53.02,-119.23,BC
720,NAVER CREEK,53.28,-122.48,BC
721,NAVER CREEK AHBAU,53.25,-122.33,BC
722,NORCO COAL,53.82,-121.92,BC
723,OCHILTREE MIOCENE,52.26,-121.72,BC
724,OLD SUMMIT RD NORTH,54.12,-122.65,BC
725,100 MILE HOUSE,51.65,-121.27,BC
726,108 MILE HOUSE,51.75,-121.33,BC
727,150 MILE HOUSE,52.12,-121.93,BC
728,150 MILE HOUSE 7N,52.22,-122.0,BC
729,PRINCE GEORGE,53.92,-122.73,BC
730,PRINCE GEORGE,53.83,-122.8,BC
731,PRINCE GEORGE,53.88,-122.68,BC
732,PRINCE GEORGE A,53.89,-122.68,BC
733,PRINCE GEORGE AIRPORT AUTO,53.89,-122.67,BC
734,PRINCE GEORGE MASSEY AUTO,53.9,-122.79,BC
735,PRINCE GEORGE WEST LAKE,53.78,-122.85,BC
736,PRINCE GEORGE 15NW,54.05,-122.74,BC
737,PR GEORGE FOREMAN FLAT,53.93,-122.68,BC
738,PRINCE GEORGE MIWORTH,53.97,-122.93,BC
739,PRINCE GEORGE STP,53.88,-122.77,BC
740,PRINCE GEORGE WESTWOOD,53.9,-122.78,BC
741,QUESNEL,52.98,-122.48,BC
742,QUESNEL AUT,53.03,-122.52,BC
743,QUESNEL AWOS,53.03,-122.51,BC
744,QUESNEL,53.03,-122.51,BC
745,QUESNEL A,53.03,-122.51,BC
746,QUESNEL AIRPORT AUTO,53.03,-122.51,BC
747,QUESNEL MOOSE HEIGHTS,53.07,-122.5,BC
748,QUESNEL NAZKO ROAD,53.02,-122.67,BC
749,RED PASS JUNCTION,53.0,-119.0,BC
750,RED PASS MT ROBSON PARK,52.98,-119.0,BC
751,REDSTONE,52.1,-123.65,BC
752,RISKE CREEK FTP,52.02,-122.52,BC
753,SALMON VAL ERICKSON RD,54.13,-122.65,BC
754,SINCLAIR MILLS,54.02,-121.67,BC
755,SODA CREEK,52.33,-122.28,BC
756,SPOKIN LAKE 4E,52.18,-121.69,BC
757,STEWART CREEK,53.2,-121.6,BC
758,TACHIE 1SE,54.63,-124.7,BC
759,TAKLA LANDING,55.47,-125.97,BC
760,TETE JAUNE,52.92,-119.38,BC
761,TWAN CREEK,52.47,-122.62,BC
762,TYEE LAKE,52.38,-122.08,BC
763,UPPER FRASER,54.12,-121.95,BC
764,VANDERHOOF,54.05,-124.0,BC
765,VANDERHOOF 2NE,54.03,-124.0,BC
766,VANDERHOOF,54.05,-124.13,BC
767,WILLIAMS LAKE,52.13,-122.17,BC
768,WILLIAMS LAKE A,52.18,-122.05,BC
769,WILLIAMS LAKE A,52.18,-122.05,BC
770,WILLIAMS LAKE ESLER,52.1,-122.18,BC
771,WILLIAMS LAKE GLENDALE,52.15,-122.17,BC
772,WILLIAMS LAKE RIVER,52.13,-122.15,BC
773,WILLOW RIVER,54.06,-122.47,BC
774,WILLOW RIVER,53.73,-122.32,BC
775,WOODPECKER,53.52,-122.65,BC
776,VANDERHOOF,54.03,-124.02,BC
777,VANDERHOOF BRAESIDE RD,54.08,-124.27,BC
778,CASTLE ROCK 6 NORTH,52.54,-122.49,BC
779,CATFISH CREEK,53.63,-120.8,BC
780,FRASER LAKE NORTH SHORE,54.12,-124.75,BC
781,FRASER LAKE NORTH SHORE,54.08,-124.85,BC
782,HORSEFLY RIVER (AUT),52.0,-121.0,BC
783,108 MILE HOUSE ABEL LAKE,51.62,-121.26,BC
784,STRATHNAVER,53.37,-122.58,BC
785,WILLIAMS LAKE ESLER 2,52.1,-122.18,BC
786,WILLIAMS LAKE FROST CREEK,52.03,-122.13,BC
787,TETE JAUNE,53.0,-119.54,BC
788,WINEGLASS RANCH,51.85,-122.65,BC
789,CALLAGHAN VALLEY (SKI JUMP TOP),50.14,-123.11,BC
790,CYPRESS BOWL FREESTYLE,49.39,-123.21,BC
791,ABBOTSFORD,49.02,-122.33,BC
792,ABBOTSFORD A,49.03,-122.36,BC
793,ABBOTSFORD A,49.03,-122.36,BC
794,ABBOTSFORD A,49.03,-122.36,BC
795,ABBOTSFORD EAST,49.03,-122.25,BC
796,ABBOTSFORD KING ROAD,49.03,-122.3,BC
797,ABBOTSFORD UPPER SUMAS,49.05,-122.27,BC
798,AGASSIZ RCS,49.24,-121.76,BC
799,AGASSIZ CDA,49.24,-121.76,BC
800,AGASSIZ MOUNTAIN INSTITUTE,49.27,-121.83,BC
801,ALDERGROVE,49.12,-122.48,BC
802,ALDERGROVE 2,49.03,-122.48,BC
803,ALDERGROVE 48 AVENUE,49.08,-122.52,BC
804,ALOUETTE LAKE,49.28,-122.48,BC
805,ALOUETTE POWER HOUSE,49.37,-122.32,BC
806,ANNACIS ISLAND,49.18,-122.93,BC
807,WHISTLER - NESTERS,50.13,-122.95,BC
808,BLACKCOMB MOUNTAIN 1860,50.1,-122.92,BC
809,BLACKCOMB BASE SLIDING CENTER,50.1,-122.94,BC
810,BLACKCOMB BASE SLIDING CENTRE BOTTOM,50.11,-122.94,BC
811,WHISTLER MOUNTAIN TIMING FLATS,50.09,-122.98,BC
812,ALDERGROVE CENTRE,49.05,-122.47,BC
813,BLACKCOMB MOUNTAIN 1540,50.1,-122.92,BC
814,BUNTZEN BAY,49.38,-122.86,BC
815,BUNTZEN LAKE,49.38,-122.87,BC
816,BURNABY BC INST TECHNOL,49.25,-123.0,BC
817,BURNABY BRANTFORD,49.23,-122.97,BC
818,BURNABY CAPITOL HILL,49.29,-122.99,BC
819,BURNABY CURTIS,49.28,-122.97,BC
820,BURNABY EAST,49.23,-122.93,BC
821,BURNABY EDMONDS,49.22,-122.95,BC
822,BURNABY LAKE,49.27,-122.95,BC
823,BURNABY LAKE WEST,49.27,-122.98,BC
824,BURNABY MTN TERMINAL,49.27,-122.93,BC
825,BURNABY SIMON FRASER U,49.28,-122.92,BC
826,BURNABY SUNCREST,49.22,-123.02,BC
827,BURNABY VANCOUVER HTS,49.3,-123.02,BC
828,BURNABY CARIBOO DAM,49.25,-122.92,BC
829,BURNABY EAST,49.22,-122.75,BC
830,BURQUITLAM VANCOUVER GOLF COURSE,49.25,-122.88,BC
831,CALLAGHAN VALLEY,50.14,-123.11,BC
832,CALLAGHAN VALLEY(BIATHALON),50.15,-123.12,BC
833,CALLAGHAN VALLEY BIATHLON HIGH LEVEL,50.01,-123.12,BC
834,CALLAGHAN VALLEY CROSS COUNTRY HIGH LEVEL,50.14,-123.11,BC
835,CALLAGHAN VALLEY LOW LEVEL,50.14,-123.12,BC
836,CALLAGHAN VALLEY(SKI JUMP BOTTOM),50.14,-123.11,BC
837,CHILLIWACK,49.17,-121.92,BC
838,CHILLIWACK CITY,49.18,-121.95,BC
839,CHILLIWACK GIBSON ROAD,49.17,-121.87,BC
840,CHILLIWACK MARBLEHILL CK,49.13,-121.83,BC
841,CHILLIWACK R CENTRE CRK,49.1,-121.55,BC
842,CHILLIWACK R FOLEY CREEK,49.1,-121.63,BC
843,CHILLIWACK R TAMAHI CRK,49.07,-121.83,BC
844,CHILLIWACK WESTVIEW,49.17,-121.97,BC
845,CHILLIWACK YALE RD EAST,49.18,-121.9,BC
846,CLOVERDALE,49.1,-122.73,BC
847,CLOVERDALE CENTRE,49.1,-122.73,BC
848,CLOVERDALE EAST,49.11,-122.7,BC
849,CLOVERVALLEY FRYS CORNER,49.13,-122.73,BC
850,COQUITLAM,49.27,-122.85,BC
851,COQUITLAM COMO LAKE AVE,49.27,-122.87,BC
852,COQUITLAM LAFARGE,49.28,-122.77,BC
853,COQUITLAM LAKE,49.37,-122.8,BC
854,COQUITLAM MUNDY PARK,49.25,-122.83,BC
855,CHILLIWACK R HATCHERY,49.08,-121.7,BC
856,COQUITLAM MUNDY PARK 2,49.26,-122.84,BC
857,COQUITLAM MUNDY PARK 3,49.25,-122.84,BC
858,CULTUS LAKE,49.08,-121.98,BC
859,CULTUS LAKE,49.08,-121.98,BC
860,CULTUS LAKE LINDELL,49.03,-122.02,BC
861,CYPRESS BOWL 1425,49.41,-123.2,BC
862,CYPRESS BOWL,49.4,-123.2,BC
863,CYPRESS BOWL UPPER,49.4,-123.19,BC
864,CYPRESS BOWL NORTH,49.4,-123.21,BC
865,CYPRESS BOWL SOUTH,49.38,-123.19,BC
866,CYPRESS BOWL GRANDSTAND,49.4,-123.21,BC
867,DELTA ANNIEVILLE,49.15,-122.92,BC
868,DELTA BEACH GROVE,49.03,-123.07,BC
869,DELTA BURNS BOG,49.13,-123.0,BC
870,DELTA LADNER EAST,49.08,-123.07,BC
871,DELTA LADNER SOUTH,49.07,-123.08,BC
872,DELTA OLIVER SLOUGH,49.08,-122.92,BC
873,DELTA PEBBLE HILL,49.0,-123.08,BC
874,DELTA SUNSHINE HILLS,49.12,-122.92,BC
875,DELTA TSAWWASSEN,49.02,-123.1,BC
876,DELTA TSAWWASSEN BEACH,49.01,-123.09,BC
877,DEROCHE,49.18,-122.07,BC
878,ELBOW LAKE,49.28,-121.97,BC
879,ESSONDALE,49.25,-122.82,BC
880,FORT LANGLEY,49.2,-122.62,BC
881,FORT LANGLEY TELEGRAPH TRAIL,49.14,-122.55,BC
882,EDENBANK SARDIS,49.13,-121.97,BC
883,HANEY,49.22,-122.6,BC
884,HANEY CORRL INSTN,49.25,-122.52,BC
885,HANEY EAST,49.2,-122.56,BC
886,HANEY 532,49.25,-122.62,BC
887,HANEY PINE RIDGE CAMP,49.27,-122.52,BC
888,HANEY UBC RF ADMIN,49.26,-122.57,BC
889,HANEY UBC RF LOON LAKE,49.3,-122.58,BC
890,HANEY UBC RF SPUR 17,49.3,-122.55,BC
891,HATZIC LAKE,49.17,-122.25,BC
892,HEMLOCK,49.38,-121.93,BC
893,HOLLYBURN RIDGE,49.38,-123.18,BC
894,HOWE SOUND STRACHAN CRK,49.42,-123.23,BC
895,HUNTINGDON METER STATION,49.0,-122.22,BC
896,HUNTINGDON VYE ROAD,49.03,-122.2,BC
897,INDIAN ARM CENTRAL,49.38,-122.88,BC
898,INDIAN ARM WOODLANDS,49.33,-122.92,BC
899,IOCO REFINERY,49.3,-122.88,BC
900,KENSINGTON PRAIRIE,49.07,-122.78,BC
901,LADNER,49.08,-123.07,BC
902,LADNER,49.08,-123.02,BC
903,LADNER BCHPA,49.08,-123.05,BC
904,LADNER MONITOR STN,49.07,-123.12,BC
905,LADNER PORT GUICHON,49.08,-123.1,BC
906,LAIDLAW,49.36,-121.58,BC
907,LANGLEY,49.18,-122.53,BC
908,LANGLEY CAMPBELL R PK,49.03,-122.67,BC
909,LANGLEY CENTRE,49.08,-122.62,BC
910,LANGLEY LOCHIEL,49.05,-122.58,BC
911,LANGLEY PRAIRIE,49.15,-122.65,BC
912,LANGLEY RIVER ROAD,49.17,-122.53,BC
913,LANGLEY WELLS,49.07,-122.67,BC
914,LANGLEY 96 AVENUE,49.18,-122.6,BC
915,LANGLEY SOUTH,49.03,-122.55,BC
916,LIONS BAY,49.45,-123.24,BC
917,MAPLE RIDGE,49.23,-122.62,BC
918,MAPLE RIDGE FERGUSON AVENUE,49.21,-122.48,BC
919,MATSQUI,49.1,-122.3,BC
920,MATSQUI ROSS ROAD,49.07,-122.4,BC
921,MAPLE RIDGE KANAKA CREEK,49.21,-122.51,BC
922,MILNER AIC,49.13,-122.62,BC
923,MISSION,49.13,-122.33,BC
924,MISSION WEST ABBEY,49.15,-122.27,BC
925,RICHMOND OPERATIONS CENTRE,49.18,-123.08,BC
926,MOUNT SEYMOUR,49.43,-122.95,BC
927,NEW WESTMINSTER,49.22,-122.93,BC
928,NEW WESTMINSTER BC PEN,49.22,-122.9,BC
929,NEW WESTM QUEENS PARK,49.22,-122.92,BC
930,NEW WESTMINSTER WEST,49.22,-122.93,BC
931,NORTH BURNABY UNION,49.28,-122.95,BC
932,NORTH NICOMEN,49.2,-122.03,BC
933,N VANCOUVER CANYON HTS,49.37,-123.1,BC
934,N VANCOUVER CAPILANO,49.35,-123.12,BC
935,NORTH VANCOUVER CITY,49.32,-123.08,BC
936,N VANCOUVER GLENAIRE,49.33,-123.12,BC
937,N VANC GROUSE MTN RESORT,49.38,-123.08,BC
938,NORTH VANCOUVER HOLYROOD,49.35,-123.08,BC
939,N VANCOUVER LYNN CREEK,49.37,-123.03,BC
940,N VANCOUVER LYNN VALLEY,49.35,-123.03,BC
941,N VANCOUVER MOSQUITO CR,49.35,-123.08,BC
942,NORTH VANCOUVER NORGATE,49.32,-123.12,BC
943,N VANCOUVER N LONSDALE,49.35,-123.07,BC
944,N VANCOUVER 2ND NARROWS,49.3,-123.01,BC
945,N VANCOUVER UPR LONSDALE,49.35,-123.07,BC
946,N VANCOUVER UPPER LYNN,49.35,-123.03,BC
947,N VANCOUVER WHARVES,49.31,-123.12,BC
948,N VANCOUVER DOLLARTON 2,49.32,-122.95,BC
949,PITT LAKE,49.43,-122.52,BC
950,PITT MEADOWS A,49.22,-122.71,BC
951,PITT MEADOWS CS,49.21,-122.69,BC
952,PITT MEADOWS LOUGHEED,49.23,-122.68,BC
953,PITT POLDER,49.27,-122.63,BC
954,PITT RIVER,49.25,-122.73,BC
955,POINT ATKINSON,49.33,-123.26,BC
956,PORT COQUITLAM,49.27,-122.78,BC
957,PORT COQUITLAM CITY YARD,49.27,-122.78,BC
958,PRT COQUITLAM PRAIRIE RD,49.27,-122.73,BC
959,PORT KELLS,49.15,-122.7,BC
960,PORT MOODY CENTRE,49.28,-122.85,BC
961,REIDVILLE,49.12,-122.85,BC
962,RICHMOND CBC TRANSMITTER,49.15,-123.12,BC
963,RICHMOND BROADMOOR,49.13,-123.13,BC
964,RICHMOND DALLYN 2,49.18,-123.09,BC
965,RICHMOND EAST,49.18,-122.97,BC
966,RICHMOND MCLENNAN ROAD,49.2,-123.1,BC
967,RICHMOND MINLER ROAD,49.15,-123.15,BC
968,RICHMOND NELSON RD,49.17,-123.02,BC
969,RICHMOND RIVER ROAD EAST,49.2,-123.03,BC
970,ROSEDALE,49.18,-121.8,BC
971,RUSKIN,49.17,-122.42,BC
972,PORT MOODY GLENAYRE,49.28,-122.88,BC
973,RICHMOND BROADMOOR 2,49.15,-123.12,BC
974,PORT MOODY MERIDIAN,49.3,-122.8,BC
975,RICHMOND GEAL RD,49.15,-123.17,BC
976,RICHMOND NATURE PARK,49.17,-123.09,BC
977,SANDHEADS CS,49.11,-123.3,BC
978,SARDIS,49.08,-121.89,BC
979,SARDIS 2,49.12,-121.95,BC
980,SEYMOUR CREEK,49.42,-122.95,BC
981,SEYMOUR FALLS,49.44,-122.97,BC
982,STAVE FALLS,49.23,-122.37,BC
983,STAVE LAKE SEVENTYNINE CREEK,49.28,-122.33,BC
984,STEVESTON,49.13,-123.19,BC
985,SUMAS CANAL,49.11,-122.11,BC
986,SUMAS PRAIRIE,49.05,-122.13,BC
987,SUMAS PRAIRIE 2,49.05,-122.15,BC
988,SURREY KWANTLEN PARK,49.19,-122.86,BC
989,SURREY MUNICIPAL HALL,49.11,-122.83,BC
990,SURREY NEWTON,49.13,-122.85,BC
991,SURREY SUNNYSIDE,49.05,-122.77,BC
992,SURREY BRIDGEVIEW,49.22,-122.87,BC
993,SURREY TYNEHEAD B,49.21,-122.78,BC
994,SURREY 99A AVE,49.18,-122.85,BC
995,SURREY WHITE ROCK,49.03,-122.77,BC
996,SURREY 104 AVE 164 ST,49.2,-122.77,BC
997,TSAWWASSEN FERRY AUTO,49.0,-123.13,BC
998,VANCOUVER SEA ISLAND CCG,49.18,-123.19,BC
999,VANCOUVER INTL A,49.19,-123.18,BC
1000,VANCOUVER CEDAR COTTAGE,49.25,-123.05,BC
1001,VANCOUVER CENTRAL PARK,49.23,-123.02,BC
1002,VANCOUVER INT'L HWOS,49.19,-123.18,BC
1003,VANCOUVER CITY HALL,49.28,-123.12,BC
1004,VANCOUVER HILLCREST,49.23,-123.1,BC
1005,VANCOUVER DUNBAR,49.23,-123.18,BC
1006,VANCOUVER DUNBAR SOUTH,49.25,-123.18,BC
1007,VANCOUVER EXHIB PARK,49.28,-123.05,BC
1008,VANCOUVER FAIRVIEW,49.27,-123.13,BC
1009,VANCOUVER FRASERVIEW,49.2,-123.05,BC
1010,VANCOUVER HARBOUR CS,49.3,-123.12,BC
1011,VANCOUVER INT'L A,49.2,-123.18,BC
1012,VANCOUVER KERRISDALE,49.23,-123.17,BC
1013,VANCOUVER KERRISDALE,49.23,-123.13,BC
1014,VANCOUVER KINGCREST,49.25,-123.08,BC
1015,VANCOUVER KITSILANO,49.27,-123.17,BC
1016,VANCOUVER MARPOLE,49.2,-123.13,BC
1017,VANCOUVER MT PLEASANT,49.27,-123.1,BC
1018,VANCOUVER OAK 53,49.22,-123.13,BC
1019,VANCOUVER OAKRIDGE,49.23,-123.12,BC
1020,VANCOUVER PMO,49.28,-123.12,BC
1021,VANCOUVER QUILCHENA,49.23,-123.15,BC
1022,VANCOUVER RUPERT ST,49.23,-123.03,BC
1023,VANCOUVER SOUTHLANDS,49.23,-123.18,BC
1024,VANCOUVER SOUTH FRASER,49.22,-123.07,BC
1025,VANCOUVER TRAFALGAR PK,49.27,-123.15,BC
1026,VANCOUVER UBC,49.25,-123.25,BC
1027,VANCOUVER WEST PT GREY,49.27,-123.22,BC
1028,VANCOUVER WPG BYNG,49.27,-123.2,BC
1029,VEDDER SOUTH LICKMAN,49.1,-122.0,BC
1030,WEST VANCOUVER,49.33,-123.17,BC
1031,W VANC BALLANTREE PLACE,49.37,-123.13,BC
1032,WEST VANCOUVER AUT,49.35,-123.19,BC
1033,W VANC CAPILANO GCC,49.35,-123.12,BC
1034,W VANCOUVER COPPER COVE,49.38,-123.28,BC
1035,W VANCOUVER CYPRESS PARK,49.35,-123.25,BC
1036,W VANCOUVER DUNDARAVE,49.33,-123.18,BC
1037,WEST VANCOUVER KEW BEACH,49.35,-123.25,BC
1038,WEST VANCOUVER MACBETH,49.33,-123.12,BC
